Ensembl_ID,ext_gene,biotype,chr,WT.6dpf.1,WT.6dpf.4,pex5KO.6dpf.1,pex5KO.6dpf.2
ENSDARG00000038066,kpna2,protein_coding,3,1.274547371,0.836143193,2.002271038,2.852269367
ENSDARG00000001933,prkag2b,protein_coding,2,1.274547371,0.836143193,0,0
ENSDARG00000055713,fmnl1a,protein_coding,3,3.017235177,0,2.461908937,3.216476388
ENSDARG00000040352,crot,protein_coding,16,2.884896928,2.86436823,4.068935894,3.216476388
ENSDARG00000040705,glsb,protein_coding,9,2.394428303,2.300520784,3.212153657,3.216476388
ENSDARG00000095863,afp4,protein_coding,16,9.915992515,9.8114789,9.846945017,10.26451655
ENSDARG00000040985,itgbl1,protein_coding,9,0,0,0,0
ENSDARG00000020610,tnnt2a,protein_coding,23,4.05411215,4.310813217,2.002271038,0
ENSDARG00000093781,lrriq1,protein_coding,18,1.274547371,0,0,0.758099792
ENSDARG00000074166,birc6,protein_coding,17,2.185255295,3.146119373,3.212153657,3.104986919
ENSDARG00000096359,eppk1,protein_coding,19,3.017235177,3.146119373,4.002838239,2.363891357
ENSDARG00000002333,fam102bb,protein_coding,20,0,0,0,0
ENSDARG00000070626,cacng8b,protein_coding,16,4.172387395,0.836143193,0.808653096,3.319964727
ENSDARG00000071143,si:dkey-208m12.2,protein_coding,22,0,0,0,0
ENSDARG00000052701,smpd2b,protein_coding,6,1.645629537,0.836143193,2.002271038,0.758099792
ENSDARG00000058127,hcfc2,protein_coding,4,0,0,0,0
ENSDARG00000100823,selenok,protein_coding,8,5.270886579,3.842939542,5.090401152,4.941305743
ENSDARG00000055855,kcnc3a,protein_coding,3,0,0,0,0.758099792
ENSDARG00000105665,FO704741.1,lincRNA,12,0,0,0,0.758099792
ENSDARG00000043697,nefmb,protein_coding,8,1.940526903,0,0,4.732088855
ENSDARG00000038793,ccdc24,protein_coding,2,0,0,1.323745211,0
ENSDARG00000063677,ccny,protein_coding,24,0,0,0.808653096,1.620016101
ENSDARG00000076748,ntn2,protein_coding,24,0,0,0,0.758099792
ENSDARG00000001559,csmd2,protein_coding,19,3.783777374,1.36207273,2.002271038,2.545679527
ENSDARG00000024189,pnocb,protein_coding,20,2.884896928,0,0,2.155848877
ENSDARG00000103498,epd,protein_coding,5,0,0,0.808653096,1.252490209
ENSDARG00000059459,C5H2orf68,protein_coding,5,0,0,0,0
ENSDARG00000042000,si:ch211-63o20.7,protein_coding,20,0.773671072,0.836143193,0,0.758099792
ENSDARG00000010601,mtmr10,protein_coding,7,2.884896928,1.746662492,2.002271038,2.363891357
ENSDARG00000078474,myo15ab,protein_coding,1,0.773671072,0,0,0
ENSDARG00000098228,thrap3b,protein_coding,19,3.354027365,3.675710598,3.324652912,2.984154664
ENSDARG00000038967,cul3a,protein_coding,2,4.431544157,4.57124374,4.250795599,4.487300355
ENSDARG00000021811,calm1a,protein_coding,17,6.265451044,3.584216412,4.510688964,5.982161704
ENSDARG00000036064,cnep1r1,protein_coding,7,5.072203074,5.465645157,4.885567791,5.311453966
ENSDARG00000077040,RIN2,protein_coding,6,0,0.836143193,0.808653096,0
ENSDARG00000098934,rrp7a,protein_coding,3,2.884896928,2.300520784,3.703234334,2.707103416
ENSDARG00000005772,tsr2,protein_coding,8,3.925267496,4.310813217,3.324652912,3.104986919
ENSDARG00000103226,dhcr7,protein_coding,2,5.445490724,5.274001216,5.724069116,5.123989601
ENSDARG00000021590,magi2a,protein_coding,4,0,0,0,0.758099792
ENSDARG00000101190,cyp2k8,protein_coding,3,0.773671072,0.836143193,1.702536188,1.252490209
ENSDARG00000033950,lamb2l,protein_coding,23,0,1.36207273,1.702536188,0.758099792
ENSDARG00000005271,zc3h12a,protein_coding,16,0,0,0.808653096,0
ENSDARG00000009748,dffb,protein_coding,8,0.773671072,0,0,0.758099792
ENSDARG00000096546,nrp2a,protein_coding,1,1.940526903,2.050008648,1.702536188,2.155848877
ENSDARG00000002194,rhd,protein_coding,13,0.773671072,0,2.461908937,1.620016101
ENSDARG00000069199,zgc:172120,protein_coding,13,0,0,0.808653096,0.758099792
ENSDARG00000016811,ints3,protein_coding,19,1.940526903,0.836143193,2.002271038,1.252490209
ENSDARG00000006370,atp6v1h,protein_coding,2,6.596904756,5.885331868,5.572819199,6.651649662
ENSDARG00000089885,slc16a12b,protein_coding,12,1.645629537,4.909534641,4.192686103,4.573594558
ENSDARG00000075853,sh3kbp1,protein_coding,24,0.773671072,0.836143193,0,0.758099792
ENSDARG00000093546,si:ch73-56d11.5,protein_coding,4,0,0,0,0.758099792
ENSDARG00000075560,kmt2cb,protein_coding,2,4.691339212,4.128515606,4.646762478,4.395514265
ENSDARG00000092463,rhbdd2,protein_coding,10,0,0,0,0
ENSDARG00000035741,slc25a11,protein_coding,5,5.491728079,5.491057255,5.025302018,5.035537326
ENSDARG00000007024,uox,protein_coding,11,12.01226017,12.1163887,11.78898965,11.90074472
ENSDARG00000094709,arl8,protein_coding,7,1.645629537,2.050008648,2.646399512,2.155848877
ENSDARG00000069765,syngap1b,protein_coding,16,2.739181937,0.836143193,0.808653096,2.363891357
ENSDARG00000062521,atp9b,protein_coding,19,0.773671072,0.836143193,0.808653096,0.758099792
ENSDARG00000020656,prkg1a,protein_coding,13,0,0,0,0.758099792
ENSDARG00000074815,mxra5a,protein_coding,1,0.773671072,0.836143193,0.808653096,0
ENSDARG00000067824,cntnap3,protein_coding,10,0,0,0,0
ENSDARG00000068894,nrip1b,protein_coding,10,2.739181937,2.86436823,2.250317981,2.363891357
ENSDARG00000022718,casp8ap2,protein_coding,20,2.394428303,1.746662492,1.323745211,1.252490209
ENSDARG00000105292,CT573239.2,processed_transcript,11,1.645629537,0.836143193,1.702536188,2.155848877
ENSDARG00000033144,psme2,protein_coding,12,0.773671072,0,0,0
ENSDARG00000070513,brpf3a,protein_coding,11,0.773671072,0,0,0
ENSDARG00000021021,trim35-28,protein_coding,16,2.185255295,2.513901711,0.808653096,2.155848877
ENSDARG00000062995,si:dkey-14o18.2,protein_coding,19,0,0,0.808653096,0
ENSDARG00000014053,olfm1b,protein_coding,21,9.380717386,9.217837154,8.7860186,9.178878743
ENSDARG00000086699,smim15,protein_coding,8,0.773671072,0,0,0
ENSDARG00000099448,sh3d21,protein_coding,16,0.773671072,2.300520784,2.002271038,1.252490209
ENSDARG00000086034,nectin1b,protein_coding,18,0.773671072,0,0.808653096,0
ENSDARG00000043554,mrpl40,protein_coding,8,3.925267496,3.268731171,4.557487418,4.297489465
ENSDARG00000061191,plekho1a,protein_coding,19,1.274547371,0,0,0
ENSDARG00000025693,tmem9b,protein_coding,7,6.355722072,5.846481315,5.860956111,6.438233507
ENSDARG00000068261,pros1,protein_coding,1,1.645629537,1.746662492,1.702536188,1.252490209
ENSDARG00000017294,gnai2b,protein_coding,6,4.228077007,4.310813217,3.324652912,3.821094802
ENSDARG00000007825,map2k1,protein_coding,18,3.707463716,3.268731171,2.809950102,3.672589002
ENSDARG00000012586,fmnl2a,protein_coding,9,0,0.836143193,0.808653096,0.758099792
ENSDARG00000043643,ehbp1,protein_coding,17,2.884896928,0.836143193,2.250317981,2.363891357
ENSDARG00000002285,mcoln1a,protein_coding,1,2.577078717,1.36207273,1.702536188,2.155848877
ENSDARG00000015921,pwp1,protein_coding,4,4.281696596,4.946745031,4.921790521,3.821094802
ENSDARG00000091624,ugt2a7,protein_coding,5,2.394428303,2.513901711,2.250317981,0
ENSDARG00000007804,gas6,protein_coding,1,0.773671072,1.36207273,0.808653096,0.758099792
ENSDARG00000016439,slc7a1a,protein_coding,10,0.773671072,2.86436823,1.323745211,1.252490209
ENSDARG00000103659,bco1l,protein_coding,7,0,0,2.646399512,0
ENSDARG00000060991,mief1,protein_coding,3,2.739181937,3.268731171,3.324652912,2.363891357
ENSDARG00000045913,mrps10,protein_coding,4,2.185255295,3.486524492,3.09013428,3.216476388
ENSDARG00000058005,hgd,protein_coding,24,3.783777374,5.723228008,5.090401152,4.614880184
ENSDARG00000026753,grik4,protein_coding,15,1.645629537,0,0,1.252490209
ENSDARG00000012776,smarca1,protein_coding,5,3.138447491,3.146119373,2.250317981,1.912667577
ENSDARG00000061603,sorbs2b,protein_coding,14,0,0,0.808653096,0
ENSDARG00000043635,cmc2,protein_coding,18,4.333394553,5.491057255,5.058218739,5.065628019
ENSDARG00000011605,dennd6b,protein_coding,4,0.773671072,1.36207273,0,2.545679527
ENSDARG00000017658,gmppb,protein_coding,22,3.707463716,3.146119373,2.95683331,2.155848877
ENSDARG00000101206,zgc:113363,protein_coding,8,0.773671072,0,0,0.758099792
ENSDARG00000093877,si:zfos-2330d3.7,protein_coding,1,0,0.836143193,0,0
ENSDARG00000006283,waslb,protein_coding,4,2.577078717,3.146119373,3.526326225,2.852269367
ENSDARG00000076981,zgc:198329,protein_coding,16,0,0.836143193,0.808653096,0
ENSDARG00000107511,lyn,protein_coding,2,0.773671072,0,0,1.252490209
ENSDARG00000043010,camk2d1,protein_coding,7,1.645629537,1.746662492,1.323745211,2.363891357
ENSDARG00000055416,serpinb1,protein_coding,20,2.394428303,3.842939542,5.324879747,2.707103416
ENSDARG00000095825,ftr92,protein_coding,23,0,0.836143193,0,0
ENSDARG00000055429,kat6b,protein_coding,13,1.645629537,0,0,1.620016101
ENSDARG00000003749,polb,protein_coding,8,2.884896928,2.300520784,1.702536188,2.852269367
ENSDARG00000089681,btf3l4,protein_coding,11,6.857452989,6.939191604,7.074467135,6.828779235
ENSDARG00000078578,fam222bb,protein_coding,15,3.707463716,4.128515606,3.617490216,3.672589002
ENSDARG00000078807,paxx,protein_coding,5,1.274547371,0.836143193,1.323745211,0.758099792
ENSDARG00000041602,zgc:92335,protein_coding,22,3.783777374,3.842939542,3.617490216,2.984154664
ENSDARG00000103979,calr3a,protein_coding,22,6.698970007,6.720292972,6.991688132,6.784233397
ENSDARG00000007842,MCHR2,protein_coding,16,0,0,0,1.620016101
ENSDARG00000089217,ubap1la,protein_coding,25,0.773671072,0,0,0
ENSDARG00000045025,ift52,protein_coding,11,2.394428303,2.699751035,1.323745211,2.363891357
ENSDARG00000103663,NINJ1,protein_coding,11,0,0,0,0
ENSDARG00000060854,kctd3,protein_coding,17,0.773671072,0.836143193,0.808653096,0.758099792
ENSDARG00000035852,cart3,protein_coding,7,1.940526903,0.836143193,0,3.104986919
ENSDARG00000016721,sdha,protein_coding,19,5.216856067,4.909534641,5.764522745,4.973405025
ENSDARG00000099518,si:ch211-119e14.1,protein_coding,7,1.940526903,1.36207273,0.808653096,2.363891357
ENSDARG00000100524,abca3b,protein_coding,3,3.017235177,3.675710598,3.93356628,3.104986919
ENSDARG00000088318,ubap2a,protein_coding,21,4.768488053,4.252569766,4.132137459,4.732088855
ENSDARG00000043986,setd6,protein_coding,25,1.274547371,2.300520784,0.808653096,2.545679527
ENSDARG00000043857,ufm1,protein_coding,10,5.010020667,4.062244574,4.810274172,4.44213713
ENSDARG00000038405,zgc:153921,protein_coding,3,3.707463716,2.699751035,2.95683331,1.252490209
ENSDARG00000096616,si:ch211-255p10.3,protein_coding,12,0,2.050008648,0,2.363891357
ENSDARG00000079731,kif13ba,protein_coding,17,3.856256294,3.919805363,4.73083359,3.74875189
ENSDARG00000013207,zeb1b,protein_coding,12,0.773671072,0,0.808653096,0
ENSDARG00000100620,taok2b,protein_coding,12,0,0,0,0
ENSDARG00000004167,zgc:110366,protein_coding,2,1.274547371,1.36207273,1.323745211,2.852269367
ENSDARG00000037097,slc7a2,protein_coding,14,0.773671072,0,1.323745211,0.758099792
ENSDARG00000011246,krr1,protein_coding,4,3.250260412,3.381733771,2.95683331,2.984154664
ENSDARG00000097292,slc26a6,protein_coding,8,0,0,0,0
ENSDARG00000102998,taf6,protein_coding,5,1.940526903,2.300520784,3.09013428,2.707103416
ENSDARG00000015998,wdhd1,protein_coding,17,0.773671072,1.36207273,1.323745211,1.252490209
ENSDARG00000018968,acvr1ba,protein_coding,23,3.354027365,3.675710598,2.646399512,3.507023729
ENSDARG00000079219,mfn1b,protein_coding,11,3.925267496,3.486524492,3.09013428,2.707103416
ENSDARG00000068820,h2az2a,protein_coding,5,6.498433274,5.826656532,5.933715018,6.461053018
ENSDARG00000043404,rpp21,protein_coding,22,0.773671072,0,0,0.758099792
ENSDARG00000076765,ddhd2,protein_coding,10,0,0,1.323745211,0.758099792
ENSDARG00000097648,si:dkey-35i13.1,protein_coding,15,2.577078717,0.836143193,1.323745211,1.912667577
ENSDARG00000100666,ep300a,protein_coding,12,0,0,0,1.620016101
ENSDARG00000068822,purba,protein_coding,5,4.05411215,2.699751035,4.192686103,3.672589002
ENSDARG00000078233,ctnnd1,protein_coding,1,3.541541838,4.191875668,4.73083359,4.614880184
ENSDARG00000003449,pde10a,protein_coding,13,0.773671072,0,0.808653096,0
ENSDARG00000096913,BX005129.1,processed_transcript,6,0,0,0,0
ENSDARG00000055381,bambia,protein_coding,12,4.172387395,4.191875668,4.73083359,4.395514265
ENSDARG00000091215,rpz2,protein_coding,16,5.421804203,5.786170494,4.810274172,5.704688162
ENSDARG00000018270,olfm1a,protein_coding,5,2.577078717,0,0,2.363891357
ENSDARG00000070600,dyrk3,protein_coding,11,1.274547371,0,0,0.758099792
ENSDARG00000058801,rev3l,protein_coding,20,3.450828987,3.146119373,3.09013428,2.155848877
ENSDARG00000077467,sox10,protein_coding,3,0.773671072,0,1.702536188,1.912667577
ENSDARG00000006849,asic2,protein_coding,3,0,0,0,0.758099792
ENSDARG00000098644,si:ch211-126j24.1,protein_coding,22,3.250260412,1.746662492,0.808653096,3.319964727
ENSDARG00000096850,BX957346.1,lincRNA,25,0,0,0,0.758099792
ENSDARG00000021346,pdhb,protein_coding,22,6.976044594,7.200265299,7.15275308,6.986520193
ENSDARG00000008818,hsf1,protein_coding,19,2.739181937,2.050008648,0.808653096,2.155848877
ENSDARG00000042285,atp8b3,protein_coding,22,1.274547371,0,1.702536188,0.758099792
ENSDARG00000078659,tmem176,protein_coding,1,4.333394553,5.331402706,4.771100602,5.180081779
ENSDARG00000060338,trmt12,protein_coding,14,0,0.836143193,0.808653096,0.758099792
ENSDARG00000090778,ttll1,protein_coding,4,2.884896928,1.36207273,0.808653096,2.363891357
ENSDARG00000002971,phc1,protein_coding,16,0,0.836143193,1.702536188,0.758099792
ENSDARG00000074754,si:dkey-188i13.9,protein_coding,13,0,1.36207273,0,0
ENSDARG00000100223,gpa33a,protein_coding,1,1.274547371,2.300520784,0,1.912667577
ENSDARG00000005057,dimt1l,protein_coding,8,2.394428303,2.050008648,2.002271038,1.252490209
ENSDARG00000077710,nlgn1,protein_coding,11,1.645629537,0,0,1.252490209
ENSDARG00000016085,mbnl3,protein_coding,14,3.138447491,3.381733771,3.212153657,3.216476388
ENSDARG00000008757,entpd6,protein_coding,17,0,0,0,0
ENSDARG00000101540,fgf3,protein_coding,7,0.773671072,0,0,0
ENSDARG00000018726,slco3a1,protein_coding,18,1.645629537,0,0.808653096,0
ENSDARG00000070839,evi5b,protein_coding,6,1.274547371,1.746662492,3.324652912,1.620016101
ENSDARG00000044053,vsnl1b,protein_coding,17,1.940526903,0,0.808653096,2.155848877
ENSDARG00000037941,syt5a,protein_coding,3,0.773671072,0,1.323745211,0
ENSDARG00000040186,fam210ab,protein_coding,16,0,0.836143193,0.808653096,1.912667577
ENSDARG00000004158,tmem63c,protein_coding,17,0,0,0,0.758099792
ENSDARG00000063258,rfx5,protein_coding,19,2.394428303,1.746662492,2.250317981,1.620016101
ENSDARG00000023678,ercc5,protein_coding,1,2.884896928,3.146119373,2.250317981,2.363891357
ENSDARG00000005561,gfm2,protein_coding,5,2.185255295,0,1.323745211,0.758099792
ENSDARG00000052103,dtymk,protein_coding,6,1.274547371,0,0.808653096,0
ENSDARG00000060639,apba2b,protein_coding,7,4.730429268,2.050008648,1.702536188,3.672589002
ENSDARG00000058003,wfdc1,protein_coding,18,1.940526903,1.36207273,0.808653096,1.252490209
ENSDARG00000104314,nrg1,protein_coding,10,0,0.836143193,0,0
ENSDARG00000090914,si:ch211-117k10.3,protein_coding,11,4.172387395,3.842939542,3.324652912,3.88998269
ENSDARG00000094924,CR735104.1,processed_transcript,21,0,0,0,0
ENSDARG00000018206,nck2a,protein_coding,9,1.645629537,0.836143193,0,2.155848877
ENSDARG00000055722,bco2a,protein_coding,5,1.274547371,0.836143193,0.808653096,0.758099792
ENSDARG00000099339,pacsin3,protein_coding,7,5.722516859,5.611807962,5.724069116,5.180081779
ENSDARG00000013871,slc5a1,protein_coding,10,0,1.36207273,3.703234334,0.758099792
ENSDARG00000058354,selenot1a,protein_coding,2,7.962115666,8.306877364,8.140007626,7.94888764
ENSDARG00000104108,slco1d1,protein_coding,4,7.773809516,7.937928846,7.832736699,7.693458686
ENSDARG00000079823,mrps36,protein_coding,8,2.185255295,1.746662492,1.323745211,1.620016101
ENSDARG00000042332,plin2,protein_coding,15,0,0,0,0
ENSDARG00000022845,lias,protein_coding,1,0.773671072,1.36207273,0.808653096,0
ENSDARG00000037091,asah1a,protein_coding,14,1.274547371,1.746662492,2.461908937,1.620016101
ENSDARG00000074772,ccl44,protein_coding,11,2.185255295,0.836143193,0,2.363891357
ENSDARG00000091860,zgc:194007,protein_coding,8,0.773671072,0,0.808653096,0
ENSDARG00000017220,otud7b,protein_coding,16,0.773671072,1.36207273,0.808653096,0
ENSDARG00000029463,asap1a,protein_coding,2,2.394428303,0.836143193,1.702536188,2.707103416
ENSDARG00000069339,tbc1d24,protein_coding,24,2.739181937,1.36207273,1.323745211,2.852269367
ENSDARG00000018321,lbx1a,protein_coding,13,0,2.513901711,0,1.912667577
ENSDARG00000075593,trim71,protein_coding,16,2.577078717,2.86436823,3.429010674,3.416523852
ENSDARG00000092792,rprm3,protein_coding,23,0,0,0,0.758099792
ENSDARG00000096869,CT583650.1,lincRNA,2,0,0,0,0
ENSDARG00000018618,cpsf6,protein_coding,4,4.730429268,4.707562125,4.602815389,4.874881725
ENSDARG00000019556,clcn7,protein_coding,3,2.884896928,3.584216412,3.526326225,3.319964727
ENSDARG00000013708,usp9,protein_coding,9,4.876987426,4.57124374,4.689410339,4.908475984
ENSDARG00000093313,ubb,protein_coding,5,8.713120364,9.638915391,9.667915201,10.32873689
ENSDARG00000045131,id4,protein_coding,16,5.244124246,2.050008648,2.95683331,4.908475984
ENSDARG00000032653,sinhcaf,protein_coding,4,3.707463716,3.584216412,2.461908937,3.955730584
ENSDARG00000035890,fuca1.1,protein_coding,19,2.185255295,2.050008648,3.78416702,2.984154664
ENSDARG00000039390,sdhaf4,protein_coding,13,4.567281664,4.252569766,4.306654879,4.655017133
ENSDARG00000097528,si:dkey-7j14.5,protein_coding,16,4.38330386,0.836143193,1.323745211,4.941305743
ENSDARG00000056015,hoxb13a,protein_coding,3,0.773671072,0,0,0
ENSDARG00000074363,TTC9,protein_coding,13,1.940526903,1.36207273,0,0.758099792
ENSDARG00000033604,lrpap1,protein_coding,1,0.773671072,0.836143193,1.323745211,0
ENSDARG00000079401,si:dkey-197c15.6,protein_coding,24,2.185255295,0.836143193,3.09013428,0.758099792
ENSDARG00000078348,tcf20,protein_coding,3,3.541541838,3.146119373,2.646399512,2.707103416
ENSDARG00000060687,chd2,protein_coding,18,4.281696596,4.191875668,4.002838239,3.416523852
ENSDARG00000039335,st6gal2a,protein_coding,9,4.478223468,2.050008648,2.250317981,3.216476388
ENSDARG00000087529,zgc:85936,protein_coding,19,0,0,0,0
ENSDARG00000077872,CR626907.1,unprocessed_pseudogene,15,4.228077007,3.486524492,3.93356628,4.136706324
ENSDARG00000033855,cnot9,protein_coding,22,2.394428303,3.012110973,2.646399512,2.984154664
ENSDARG00000021059,alas1,protein_coding,11,6.416909456,6.561437106,8.537321982,7.245029906
ENSDARG00000035629,parvab,protein_coding,7,1.274547371,2.699751035,2.646399512,1.620016101
ENSDARG00000056378,ifi30,protein_coding,2,0.773671072,1.36207273,0,0.758099792
ENSDARG00000013856,amy2a,protein_coding,2,6.003505385,7.129210777,6.848491011,6.073843993
ENSDARG00000070037,rgs8,protein_coding,6,0,0,0,0.758099792
ENSDARG00000091136,zgc:174259,protein_coding,5,0,0,0,0.758099792
ENSDARG00000078042,il10rb,protein_coding,9,3.626886762,3.675710598,3.78416702,3.216476388
ENSDARG00000038882,smc4,protein_coding,15,1.645629537,0,0.808653096,1.912667577
ENSDARG00000102040,CR356236.1,lincRNA,13,1.940526903,2.300520784,1.702536188,1.620016101
ENSDARG00000030097,sdcbp,protein_coding,7,1.274547371,0,0,1.252490209
ENSDARG00000062152,chaf1a,protein_coding,22,0,0,0,0.758099792
ENSDARG00000044751,ddt,protein_coding,21,1.274547371,0,0.808653096,1.252490209
ENSDARG00000075528,lyrm9,protein_coding,15,2.185255295,1.746662492,0.808653096,2.155848877
ENSDARG00000105206,hmgcrb,protein_coding,21,2.185255295,2.86436823,2.809950102,2.707103416
ENSDARG00000098082,CU459093.1,sense_overlapping,11,0,0,0,0
ENSDARG00000042623,acbd3,protein_coding,20,3.017235177,2.699751035,3.324652912,3.216476388
ENSDARG00000037002,zgc:152968,protein_coding,1,0.773671072,0.836143193,0,2.155848877
ENSDARG00000104678,CU467646.7,protein_coding,4,2.185255295,0,1.323745211,0.758099792
ENSDARG00000090822,zgc:171517,protein_coding,1,0,0,0,0
